21146,259958
21146,260396
21146,259956
21146,260078
21146,259960
21146,260288
21146,260287
21146,260494
21146,260492
21146,259836
21146,260077
21146,260076
21146,259957
21146,259717
21147,260078
21145,260331
21149,260315
21145,260216
21145,260326
21145,260325
21145,259873
21145,260215
21145,260333
22291,257642
21808,257366
21808,258321
21808,257668
21808,257629
21808,257996
21808,258608
21808,257321
21808,257972
21808,259173
21808,257973
21808,258839
21808,258860
21808,257974
21808,257320
21808,259450
22324,258005
22324,258006
21808,258889
21808,257327
21808,257322
21808,257971
21808,259482
21808,257671
21808,259485
21808,257855
21808,257876
21808,259645
21808,257875
21808,258514
21808,257877
21808,258777
21808,259064
21808,259636
21808,257529
21808,257976
21808,259065
21808,257871
21808,257858
21808,259640
21808,257859
21808,259356
21808,257872
22303,258362
21807,258399
21808,258759
21808,259067
21808,259068
21096,259543
22313,258981
22313,259280
22313,258978
22297,258051
22302,259234
22302,258055
22302,258644
22302,257711
22302,258377
22293,258201
22293,257532
22293,258520
22293,259650
22293,259360
22293,259075
22293,258202
22293,259362
22293,259361
22293,258203
22293,259649
22293,257533
21098,258438
21098,258119
21098,258118
21098,258696
21098,258990
21098,258117
21098,259573
21098,259571
21098,258979
22322,258657
21098,259574
21098,258120
21098,258989
21098,258697
21098,259290
21098,258991
21098,258439
21098,257801
112249,1781854
112249,1782639
110360,1782948
110360,1782114
110360,1781860
22300,259296
22294,258997
22294,257790
22294,257791
22294,258706
22294,257789
22294,259297
22294,258446
22294,258433
110360,1782964
21109,258564
21109,258278
21109,258821
21109,257931
21109,258823
21109,257933
21109,258277
21109,259130
22295,259016
21093,259569
21093,258998
21207,206880
22354,206344
22350,206621
22350,206725
112227,1783272
112227,1782709
21084,214982
21084,211096
21084,214881
21084,214859
21084,214858
21084,212957
21084,214857
22349,206333
22359,206460
22359,206917
22359,206359
22359,206641
22359,206738
22359,207020
22359,206898
22359,206459
22359,206821
22359,206820
22359,206550
22359,206819
22359,207019
22359,207018
22359,206640
22358,206912
21195,249812
112784,2059393
112784,2058674
22104,248736
22104,249059
22104,247768
22104,247130
22104,249058
22104,248433
21823,249702
21823,249701
21823,245876
21824,249494
21823,248814
21823,247157
21823,250168
21823,247078
21823,248468
21823,250371
21823,249708
21823,249615
21823,246535
21823,245875
21823,247731
21823,245874
21823,250086
21823,245686
21823,245881
21823,246540
21823,250254
21823,247730
21823,246569
21823,247844
21823,245885
21823,249074
21823,245918
21823,249709
21823,248471
21823,246584
21823,245927
21823,247067
21823,246583
21823,247537
21823,249749
21823,249748
21823,248821
21328,266343
21328,266574
21328,266524
21328,266478
110653,2058606
21823,247098
21823,248820
21823,248822
21823,248981
21823,248399
21201,249007
21201,249628
21201,246622
21201,248390
21201,249090
21201,246465
21201,249626
21389,266408
110653,1931767
21196,246796
21372,266510
110653,1931659
110653,1931336
21401,266486
21401,266561
110653,1931327
110653,1931211
110653,1931431
110653,1931764
21268,286919
21268,287611
21268,286908
21268,289573
21268,289572
21268,285480
21268,287610
21268,288283
21268,288898
21268,285453
21252,222219
21228,256857
110653,1931880
21270,288508
21270,284762
21270,286435
21270,285010
21270,285715
21270,286441
21270,286440
21270,289156
21270,288513
21270,287569
21270,288507
21270,289749
21270,286886
21270,285661
21270,287782
21270,289748
21270,284962
21270,286359
21270,289097
21270,289096
21270,286365
21270,289095
21270,287095
21270,284961
21270,288449
21270,284960
21270,285656
21270,287099
21270,289098
21223,256345
21272,288495
21272,288494
21272,288493
21272,286385
21272,285674
21272,284980
21272,287109
21272,289111
22081,255994
