21151,260196
21141,259868
21810,260416
21810,260334
21145,260112
21145,260315
22291,259194
21101,260225
21101,257668
21101,257629
21808,260225
21808,259754
21808,257856
22303,258023
22297,257387
21098,258420
21098,257759
22292,259018
21103,214454
21085,257541
22300,257761
22294,258984
21109,257911
22339,258095
110357,1783518
110352,1783518
21975,211709
21974,211126
22352,206906
22353,206449
21208,206882
21208,206786
21204,206759
21084,211696
21084,212319
21797,212319
22356,206526
22357,206628
22357,206401
22351,206885
22361,206528
22359,206639
112244,1782212
112213,1782212
112244,1782755
22142,206982
22141,206982
22071,206982
21391,266427
22205,266429
22104,245800
21197,249971
21197,246909
21360,266428
108727,2017968
108862,2017968
108727,2017997
108862,2017997
21340,266342
21833,266584
21832,266584
21852,266359
21389,266460
21196,246782
22369,266449
21251,222269
21251,222690
21251,222549
21309,266427
21394,266310
21251,222267
21380,266427
21115,207511
21350,266307
110653,1931760
110653,1931648
110653,1931538
21252,222276
21252,222189
22338,255867
22338,255316
110653,1931759
21272,284775
21271,285396
21641,288376
21264,287619
21641,287647
22100,263757
22114,263757
22123,287598
21825,253529
21642,286241
22151,253666
22151,253959
21131,253458
21127,253453
20650,269931
112584,1992378
22209,268544
22209,270264
22209,268901
22236,269117
20651,269117
20651,267778
21021,278148
109852,1992379
20643,270025
20647,268904
21019,271975
22210,267900
22210,269061
21440,234678
21411,229369
22208,270044
21436,228023
21446,228911
21412,235993
22094,235993
21406,235993
22086,237344
22086,234697
21050,271948
21000,265656
21262,205789
108641,2005553
21261,205689
109187,1727602
109186,1727602
109187,1727754
109189,1727754
109190,1727754
21789,269122
21790,269122
21671,267147
21774,266777
21766,266776
21759,266685
21753,266713
21752,266713
22256,267030
21742,266904
21701,267223
21702,267223
21734,266912
21733,266912
21732,266912
21721,266948
22098,223304
22274,264515
21289,241711
21287,240466
22270,265267
106544,1821065
21279,242353
21279,244255
22063,242450
22286,264753
109669,1856769
20788,206135
20453,209731
20453,209729
22410,240731
22404,265295
22404,264730
22404,290449
20664,290485
21285,242326
21801,241670
21801,244193
21278,241039
22403,243964
22403,245297
22403,243448
20800,292135
107400,1767101
107393,1767101
47194,855672
21282,241342
22405,243289
21290,242082
21290,243963
107400,1767043
47089,855807
47089,849803
21809,253077
21796,252930
20729,254006
20728,254006
20729,254023
20729,254205
22407,240812
20904,292607
112165,1767403
107397,1767572
112165,1767572
22411,254625
20858,292702
20842,292702
47510,852333
47505,850598
47503,850598
47500,850598
47322,855674
112100,2033586
47605,850597
47585,850597
47561,854852
22412,254438
107432,1849593
47314,855655
46275,856529
47310,852324
47324,852445
50026,852445
112970,1753023
108808,2056617
47819,851231
47722,854547
47824,854547
47629,855411
47814,851231
47616,855418
47530,850320
47529,850320
47533,853120
47528,850360
47527,855432
48175,852313
48174,852313
48174,853169
48144,854011
47316,853988
48148,853988
48162,853192
47317,856532
47299,854855
47297,852332
47296,854855
48184,854011
48175,856532
47049,850600
47049,853192
47045,854012
47008,853193
112969,1751168
107399,1767101
107509,1850162
47525,856272
47535,853751
47519,853751
47694,853751
47715,853740
48179,853740
47694,852919
48169,852919
48168,852919
47658,850360
48171,850526
48160,850360
47284,853988
112749,1755547
112749,1754267
47109,852918
46979,854580
46899,854580
46900,854580
46900,852051
46901,852051
46902,852051
46902,851203
47110,852045
46436,855439
46976,855439
46748,852255
46748,853935
46749,855444
46749,850360
112756,1753660
107674,1850108
47689,852032
47109,850324
47109,854579
46333,852165
46742,851204
46742,852079
110046,1868349
111930,1849528
111921,1877174
111930,1873942
111930,1878008
111913,1877174
106455,1850108
20444,221787
107329,1858358
112426,1873182
47343,852439
47340,852440
47345,855802
47453,853296
47474,853296
47473,853296
47472,853296
47473,849798
48176,852446
48183,852446
